filename for_count for_with_if_count for_with_switch_count for_with_array_references_count for_with_function_calls_count nested_for_count while_count while_with_if_count while_with_switch_count while_with_array_references_count while_with_function_calls_count stmts_inside_loop total_stmts
/3rdparty/openexr/IlmImf/ImfRational.cpp 0 0 0 0 0 0 0 0 0 0 0 0 22
/3rdparty/openexr/IlmImf/ImfAttribute.cpp 0 0 0 0 0 0 0 0 0 0 0 0 30
/3rdparty/openexr/IlmImf/ImfRationalAttribute.cpp 0 0 0 0 0 0 0 0 0 0 0 0 7
/3rdparty/openexr/IlmImf/ImfIO.cpp 0 0 0 0 0 0 0 0 0 0 0 0 7
/3rdparty/openexr/IlmImf/ImfStandardAttributes.cpp 0 0 0 0 0 0 0 0 0 0 0 0 8
/3rdparty/openexr/IlmImf/ImfMisc.cpp 12 1 0 1 0 2 27 0 0 8 0 116 208
/3rdparty/openexr/IlmImf/ImfHuf.cpp 12 7 0 6 0 1 8 3 0 2 1 98 242
/3rdparty/openexr/IlmImf/ImfChromaticities.cpp 0 0 0 0 0 0 0 0 0 0 0 0 21
/3rdparty/openexr/IlmImf/ImfTimeCodeAttribute.cpp 0 0 0 0 0 0 0 0 0 0 0 0 10
/3rdparty/openexr/IlmImf/ImfMatrixAttribute.cpp 0 0 0 0 0 0 0 0 0 0 0 0 106
/3rdparty/openexr/IlmImf/ImfHeader.cpp 2 2 0 1 0 0 1 1 0 1 0 28 222
/3rdparty/openexr/IlmImf/ImfPreviewImageAttribute.cpp 2 0 0 2 0 0 0 0 0 0 0 8 22
/3rdparty/openexr/IlmImf/ImfFrameBuffer.cpp 0 0 0 0 0 0 0 0 0 0 0 0 28
/3rdparty/openexr/IlmImf/ImfInputFile.cpp 1 1 0 1 0 1 1 1 0 0 0 28 149
/3rdparty/openexr/IlmImf/ImfChannelListAttribute.cpp 1 1 0 1 0 0 1 1 0 1 0 16 31
/3rdparty/openexr/IlmImf/ImfThreading.cpp 0 0 0 0 0 0 0 0 0 0 0 0 4
/3rdparty/zlib/compress.c 0 0 0 0 0 0 0 0 0 0 0 0 31
/3rdparty/zlib/infback.c 1 1 1 0 1 1 10 1 0 0 0 205 308
/3rdparty/zlib/deflate.c 5 5 0 0 5 0 15 2 0 0 1 118 732
/3rdparty/zlib/gzlib.c 0 0 0 0 0 0 2 1 1 0 0 26 241
/3rdparty/zlib/trees.c 28 7 0 11 1 3 12 2 0 1 0 81 431
/3rdparty/zlib/adler32.c 0 0 0 0 0 0 6 2 0 0 1 26 83
/3rdparty/zlib/gzwrite.c 2 0 0 0 0 0 3 1 0 0 0 10 231
/3rdparty/zlib/zutil.c 2 2 0 2 0 0 2 0 0 0 0 6 102
/3rdparty/zlib/uncompr.c 0 0 0 0 0 0 0 0 0 0 0 0 23
/3rdparty/zlib/crc32.c 7 0 0 4 1 2 13 1 0 2 0 35 149
/3rdparty/zlib/inffast.c 0 0 0 0 0 0 10 0 0 0 0 4 149
/3rdparty/zlib/gzread.c 0 0 0 0 0 0 8 0 0 0 0 6 235
/3rdparty/zlib/inftrees.c 8 2 0 0 0 0 0 0 0 0 0 44 117
/3rdparty/zlib/gzclose.c 0 0 0 0 0 0 0 0 0 0 0 0 6
/3rdparty/zlib/inflate.c 1 1 1 1 1 1 0 0 0 0 0 738 738
/modules/ml/test/test_svmtrainauto.cpp 1 0 0 0 0 0 0 0 0 0 0 4 27
/modules/ml/test/test_lr.cpp 0 0 0 0 0 0 0 0 0 0 0 0 82
/modules/ml/test/test_emknearestkmeans.cpp 17 4 0 2 4 2 0 0 0 0 0 49 328
/modules/ml/test/test_gbttest.cpp 3 3 0 0 1 0 0 0 0 0 0 16 123
/modules/ml/test/test_mltests.cpp 3 0 0 3 0 0 0 0 0 0 0 6 43
/modules/ml/test/test_mltests2.cpp 5 2 0 4 1 0 0 0 0 0 0 24 240
/modules/ml/test/test_save_load.cpp 4 4 0 0 0 1 0 0 0 0 0 22 127
/modules/ml/test/test_main.cpp 0 0 0 0 0 0 0 0 0 0 0 0 0
/modules/ml/src/lr.cpp 12 4 0 0 6 2 0 0 0 0 0 63 249
/modules/ml/src/tree.cpp 68 24 0 33 1 12 0 0 0 0 0 408 888
/modules/ml/src/gbt.cpp 44 11 0 28 2 10 0 0 0 0 0 198 563
/modules/ml/src/testset.cpp 2 0 0 2 1 1 0 0 0 0 0 8 29
/modules/ml/src/em.cpp 17 10 0 3 3 5 0 0 0 0 0 102 319
/modules/ml/src/svm.cpp 45 23 0 31 17 13 0 0 0 0 0 298 906
/modules/ml/src/nbayes.cpp 10 1 0 2 1 3 0 0 0 0 0 78 213
/modules/ml/src/kdtree.cpp 7 2 0 5 1 2 3 3 0 2 1 122 231
/modules/ml/src/boost.cpp 16 7 0 10 0 1 0 0 0 0 0 56 171
/modules/ml/src/rtrees.cpp 8 1 0 3 1 1 0 0 0 0 0 73 177
/modules/ml/src/ann_mlp.cpp 31 7 0 25 5 20 0 0 0 0 0 275 602
/modules/ml/src/knearest.cpp 5 3 0 2 1 3 0 0 0 0 0 63 193
/modules/ml/src/data.cpp 23 13 0 12 1 7 0 0 0 0 0 165 441
/modules/ml/src/inner_functions.cpp 3 1 0 1 1 1 0 0 0 0 0 23 60
/modules/cudaoptflow/perf/perf_main.cpp 0 0 0 0 0 0 0 0 0 0 0 0 3
/modules/cudaoptflow/perf/perf_optflow.cpp 0 0 0 0 0 0 0 0 0 0 0 0 128
/modules/cudaoptflow/test/test_optflow.cpp 5 1 0 1 0 0 0 0 0 0 0 10 157
/modules/cudaoptflow/test/test_main.cpp 0 0 0 0 0 0 0 0 0 0 0 0 2
/modules/cudaoptflow/src/farneback.cpp 7 2 0 5 0 2 0 0 0 0 0 62 179
/modules/cudaoptflow/src/tvl1flow.cpp 3 3 0 2 0 1 0 0 0 0 0 30 168
/modules/cudaoptflow/src/pyrlk.cpp 4 2 0 0 0 0 0 0 0 0 0 9 123
/modules/cudaoptflow/src/brox.cpp 0 0 0 0 0 0 0 0 0 0 0 0 73
/modules/cudafeatures2d/perf/perf_features2d.cpp 1 0 0 0 0 0 0 0 0 0 0 2 119
/modules/cudafeatures2d/perf/perf_main.cpp 0 0 0 0 0 0 0 0 0 0 0 0 3
/modules/cudafeatures2d/test/test_features2d.cpp 13 8 0 8 4 10 0 0 0 0 0 67 258
/modules/cudafeatures2d/test/test_main.cpp 0 0 0 0 0 0 0 0 0 0 0 0 2
/modules/cudafeatures2d/src/feature2d_async.cpp 0 0 0 0 0 0 0 0 0 0 0 0 9
/modules/cudafeatures2d/src/orb.cpp 13 5 0 5 2 1 0 0 0 0 0 76 227
/modules/cudafeatures2d/src/fast.cpp 1 0 0 1 0 0 0 0 0 0 0 2 66
/modules/cudafeatures2d/src/brute_force_matcher.cpp 7 3 0 3 2 3 0 0 0 0 0 52 350
/modules/superres/perf/perf_superres.cpp 0 0 0 0 0 0 0 0 0 0 0 0 72
/modules/superres/perf/perf_main.cpp 0 0 0 0 0 0 0 0 0 0 0 0 4
/modules/superres/test/test_superres.cpp 2 0 0 0 0 0 0 0 0 0 0 8 110
/modules/superres/test/test_main.cpp 0 0 0 0 0 0 0 0 0 0 0 0 2
/modules/superres/src/frame_source.cpp 0 0 0 0 0 0 0 0 0 0 0 0 62
/modules/superres/src/btv_l1_cuda.cpp 10 2 0 4 1 2 0 0 0 0 0 35 245
/modules/superres/src/input_array_utility.cpp 0 0 0 0 0 0 0 0 0 0 0 0 90
/modules/superres/src/btv_l1.cpp 21 4 0 12 3 7 0 0 0 0 0 80 448
/modules/superres/src/super_resolution.cpp 0 0 0 0 0 0 0 0 0 0 0 0 17
/modules/superres/src/optical_flow.cpp 3 0 0 0 0 0 0 0 0 0 0 3 307
/modules/videostab/src/global_motion.cpp 25 5 0 14 0 1 0 0 0 0 0 106 361
/modules/videostab/src/motion_stabilizing.cpp 22 0 0 5 0 8 2 2 0 1 0 277 383
/modules/videostab/src/fast_marching.cpp 1 1 0 0 0 0 1 0 0 0 0 13 36
/modules/videostab/src/frame_source.cpp 0 0 0 0 0 0 0 0 0 0 0 0 28
/modules/videostab/src/deblurring.cpp 3 1 0 0 1 3 0 0 0 0 0 23 38
/modules/videostab/src/inpainting.cpp 15 7 0 2 0 5 1 1 0 0 0 102 189
/modules/videostab/src/outlier_rejection.cpp 2 1 0 1 1 1 0 0 0 0 0 35 62
/modules/videostab/src/wobble_suppression.cpp 1 0 0 0 0 1 0 0 0 0 0 13 52
/modules/videostab/src/stabilizer.cpp 8 0 0 1 0 0 2 1 0 0 1 25 174
/modules/videostab/src/optical_flow.cpp 0 0 0 0 0 0 0 0 0 0 0 0 34
/modules/videostab/src/log.cpp 0 0 0 0 0 0 0 0 0 0 0 0 7
/modules/cudaimgproc/perf/perf_match_template.cpp 0 0 0 0 0 0 0 0 0 0 0 0 40
/modules/cudaimgproc/perf/perf_hough.cpp 1 1 0 0 0 0 0 0 0 0 0 10 153
/modules/cudaimgproc/perf/perf_bilateral_filter.cpp 0 0 0 0 0 0 0 0 0 0 0 0 24
/modules/cudaimgproc/perf/perf_gftt.cpp 0 0 0 0 0 0 0 0 0 0 0 0 20
/modules/cudaimgproc/perf/perf_blend.cpp 0 0 0 0 0 0 0 0 0 0 0 0 22
/modules/cudaimgproc/perf/perf_canny.cpp 0 0 0 0 0 0 0 0 0 0 0 0 21
/modules/cudaimgproc/perf/perf_color.cpp 0 0 0 0 0 0 0 0 0 0 0 0 65
/modules/cudaimgproc/perf/perf_histogram.cpp 0 0 0 0 0 0 0 0 0 0 0 0 73
/modules/cudaimgproc/perf/perf_mean_shift.cpp 0 0 0 0 0 0 0 0 0 0 0 0 47
/modules/cudaimgproc/perf/perf_main.cpp 0 0 0 0 0 0 0 0 0 0 0 0 3
/modules/cudaimgproc/perf/perf_corners.cpp 0 0 0 0 0 0 0 0 0 0 0 0 39
/modules/cudaimgproc/test/test_hough.cpp 5 2 0 4 0 2 0 0 0 0 0 27 103
/modules/cudaimgproc/test/test_corners.cpp 0 0 0 0 0 0 0 0 0 0 0 0 48
/modules/cudaimgproc/test/test_histogram.cpp 0 0 0 0 0 0 0 0 0 0 0 0 73
/modules/cudaimgproc/test/test_match_template.cpp 2 0 0 0 0 2 0 0 0 0 0 8 142
/modules/cudaimgproc/test/test_bilateral_filter.cpp 0 0 0 0 0 0 0 0 0 0 0 0 25
/modules/cudaimgproc/test/test_gftt.cpp 1 1 0 1 0 0 0 0 0 0 0 4 38
/modules/cudaimgproc/test/test_color.cpp 1 1 0 1 0 1 0 0 0 0 0 9 1181
/modules/cudaimgproc/test/test_mean_shift.cpp 0 0 0 0 0 0 0 0 0 0 0 0 62
/modules/cudaimgproc/test/test_blend.cpp 1 0 0 1 0 1 0 0 0 0 0 9 36
/modules/cudaimgproc/test/test_canny.cpp 0 0 0 0 0 0 0 0 0 0 0 0 24
/modules/cudaimgproc/test/test_main.cpp 0 0 0 0 0 0 0 0 0 0 0 0 2
/modules/cudaimgproc/src/histogram.cpp 0 0 0 0 0 0 0 0 0 0 0 0 221
/modules/cudaimgproc/src/corners.cpp 0 0 0 0 0 0 0 0 0 0 0 0 52
/modules/cudaimgproc/src/hough_segments.cpp 0 0 0 0 0 0 0 0 0 0 0 0 62
/modules/cudaimgproc/src/color.cpp 0 0 0 0 0 0 0 0 0 0 0 0 804
/modules/cudaimgproc/src/generalized_hough.cpp 5 3 0 1 1 2 2 0 0 0 0 37 399
/modules/cudaimgproc/src/blend.cpp 0 0 0 0 0 0 0 0 0 0 0 0 29
/modules/cudaimgproc/src/hough_circles.cpp 2 1 0 2 1 1 0 0 0 0 0 29 137
/modules/cudaimgproc/src/canny.cpp 0 0 0 0 0 0 0 0 0 0 0 0 87
/modules/cudaimgproc/src/hough_lines.cpp 0 0 0 0 0 0 0 0 0 0 0 0 72
/modules/cudaimgproc/src/match_template.cpp 2 0 0 0 0 0 0 0 0 0 0 3 205
/modules/cudaimgproc/src/gftt.cpp 1 1 0 1 1 1 0 0 0 0 0 23 72
/modules/cudaimgproc/src/mean_shift.cpp 0 0 0 0 0 0 0 0 0 0 0 0 30
/modules/cudaimgproc/src/mssegmentation.cpp 9 3 0 8 2 5 2 0 0 0 0 76 160
/modules/cudaimgproc/src/bilateral_filter.cpp 0 0 0 0 0 0 0 0 0 0 0 0 21
/modules/viz/test/test_viz3d.cpp 0 0 0 0 0 0 0 0 0 0 0 0 13
/modules/viz/test/tests_simple.cpp 6 0 0 3 1 0 3 0 0 0 0 26 252
/modules/viz/test/test_tutorial2.cpp 0 0 0 0 0 0 1 0 0 1 0 8 21
/modules/viz/test/test_precomp.cpp 0 0 0 0 0 0 0 0 0 0 0 0 8
/modules/viz/test/test_main.cpp 0 0 0 0 0 0 0 0 0 0 0 0 0
/modules/viz/test/test_tutorial3.cpp 0 0 0 0 0 0 0 0 0 0 0 0 18
/modules/viz/src/widget.cpp 0 0 0 0 0 0 0 0 0 0 0 0 122
/modules/viz/src/clouds.cpp 3 2 0 1 1 3 0 0 0 0 0 33 261
/modules/viz/src/types.cpp 0 0 0 0 0 0 1 0 0 1 0 3 96
/modules/viz/src/viz3d.cpp 0 0 0 0 0 0 0 0 0 0 0 0 57
/modules/viz/src/vizcore.cpp 6 1 0 1 0 0 0 0 0 0 0 13 120
/modules/viz/src/shapes.cpp 3 1 0 1 0 1 0 0 0 0 0 26 565
/modules/viz/src/vizimpl.cpp 1 0 0 1 0 1 4 0 0 0 0 11 260
/modules/viz/src/vtk/vtkVizInteractorStyle.cpp 3 1 0 0 0 0 0 0 0 0 0 10 389
/modules/viz/src/vtk/vtkImageMatSource.cpp 3 0 0 3 0 3 0 0 0 0 0 12 44
/modules/viz/src/vtk/vtkTrajectorySource.cpp 3 0 0 0 0 0 0 0 0 0 0 6 33
/modules/viz/src/vtk/vtkCloudMatSource.cpp 5 4 0 1 0 4 0 0 0 0 0 22 115
/modules/viz/src/vtk/vtkXYZWriter.cpp 1 0 0 1 0 0 0 0 0 0 0 3 30
/modules/viz/src/vtk/vtkXYZReader.cpp 0 0 0 0 0 0 1 0 0 0 1 2 24
/modules/viz/src/vtk/vtkOBJWriter.cpp 7 3 0 7 0 4 0 0 0 0 0 36 79
/modules/viz/src/vtk/vtkCloudMatSink.cpp 5 0 0 0 0 0 0 0 0 0 0 5 55
/modules/python/src2/cv2.cpp 11 7 0 5 0 1 2 2 0 0 0 83 522
/modules/hal/test/test_intrin.cpp 27 1 0 25 0 0 0 0 0 0 0 92 368
/modules/hal/test/test_main.cpp 0 0 0 0 0 0 0 0 0 0 0 0 0
/modules/hal/src/filter.cpp 0 0 0 0 0 0 0 0 0 0 0 0 2
/modules/hal/src/stat.cpp 22 0 0 4 0 0 0 0 0 0 0 47 108
/modules/hal/src/color.cpp 0 0 0 0 0 0 0 0 0 0 0 0 2
/modules/hal/src/arithm.cpp 0 0 0 0 0 0 0 0 0 0 0 0 2
/modules/hal/src/resize.cpp 0 0 0 0 0 0 0 0 0 0 0 0 2
/modules/hal/src/mathfuncs.cpp 27 6 0 15 2 0 0 0 0 0 0 448 569
/modules/hal/src/warp.cpp 0 0 0 0 0 0 0 0 0 0 0 0 2
/modules/hal/src/matrix.cpp 5 2 0 0 1 5 0 0 0 0 0 43 60
/modules/videoio/perf/perf_input.cpp 0 0 0 0 0 0 0 0 0 0 0 0 11
/modules/videoio/perf/perf_output.cpp 0 0 0 0 0 0 0 0 0 0 0 0 15
/modules/videoio/perf/perf_main.cpp 0 0 0 0 0 0 0 0 0 0 0 0 0
/modules/videoio/test/test_framecount.cpp 1 1 0 1 0 1 0 0 0 0 0 18 31
/modules/videoio/test/test_positioning.cpp 2 1 0 1 1 1 1 0 0 0 0 33 74
/modules/videoio/test/test_ffmpeg.cpp 7 3 0 1 2 3 0 0 0 0 0 74 155
/modules/videoio/test/test_basic_props.cpp 4 4 0 4 0 0 0 0 0 0 0 32 51
/modules/videoio/test/test_video_io.cpp 8 8 0 6 3 1 0 0 0 0 0 132 217
/modules/videoio/test/test_fourcc.cpp 1 0 0 1 0 0 0 0 0 0 0 4 7
/modules/videoio/test/test_video_pos.cpp 2 1 0 0 1 1 0 0 0 0 0 41 58
/modules/videoio/test/test_main.cpp 0 0 0 0 0 0 0 0 0 0 0 0 0
/modules/videoio/src/cap_dshow.cpp 8 4 0 3 0 1 8 7 1 1 0 159 1289
/modules/videoio/src/cap_dc1394_v2.cpp 7 5 0 5 0 1 1 0 0 0 0 82 374
/modules/videoio/src/cap_msmf.cpp 24 17 0 4 2 1 1 0 0 0 0 119 1803
/modules/videoio/src/cap_gphoto2.cpp 4 3 0 0 0 0 3 1 0 0 0 19 424
/modules/videoio/src/cap_ffmpeg.cpp 0 0 0 0 0 0 0 0 0 0 0 0 87
/modules/videoio/src/cap_xine.cpp 4 2 0 0 0 2 0 0 0 0 0 22 255
/modules/videoio/src/cap_ximea.cpp 0 0 0 0 0 0 0 0 0 0 0 0 165
/modules/videoio/src/cap_intelperc.cpp 3 3 0 0 0 1 0 0 0 0 0 23 247
/modules/videoio/src/cap_giganetix.cpp 1 1 0 1 0 0 0 0 0 0 0 4 256
/modules/videoio/src/cap_libv4l.cpp 9 7 0 4 0 0 4 2 0 0 0 58 660
/modules/videoio/src/cap_mjpeg_encoder.cpp 23 7 0 16 0 10 3 2 0 0 0 271 833
/modules/videoio/src/cap.cpp 2 2 2 2 0 0 0 0 0 0 0 17 184
/modules/videoio/src/cap_openni.cpp 5 3 0 0 0 3 2 1 0 0 0 31 501
/modules/videoio/src/cap_winrt_bridge.cpp 0 0 0 0 0 0 0 0 0 0 0 0 41
/modules/videoio/src/cap_unicap.cpp 1 0 0 0 0 0 1 1 0 0 0 6 154
/modules/videoio/src/cap_qt.cpp 1 1 0 1 0 0 6 4 0 0 0 25 588
/modules/videoio/src/cap_v4l.cpp 12 7 0 2 1 3 4 2 0 0 2 250 969
/modules/videoio/src/cap_pvapi.cpp 0 0 0 0 0 0 1 0 0 0 0 1 226
/modules/videoio/src/cap_winrt_capture.cpp 0 0 0 0 0 0 0 0 0 0 0 0 56
/modules/videoio/src/cap_dc1394.cpp 5 4 0 4 1 1 7 0 0 1 0 82 431
/modules/videoio/src/cap_cmu.cpp 4 2 0 3 0 2 0 0 0 0 0 18 180
/modules/videoio/src/cap_gstreamer.cpp 1 1 0 0 0 0 4 4 4 0 0 55 596
/modules/videoio/src/cap_winrt_video.cpp 3 0 0 2 0 2 1 0 0 0 0 31 117
/modules/videoio/src/cap_mjpeg_decoder.cpp 1 1 0 0 0 0 2 2 0 0 0 25 328
/modules/videoio/src/cap_vfw.cpp 2 1 0 1 0 0 0 0 0 0 0 8 350
/modules/videoio/src/cap_images.cpp 2 1 0 0 0 0 1 0 0 0 0 7 134
/modules/videoio/src/cap_openni2.cpp 2 2 0 0 0 2 0 0 0 0 0 7 351
/modules/videoio/src/cap_winrt/MediaStreamSink.cpp 0 0 0 0 0 0 0 0 0 0 0 0 129
/modules/videoio/src/cap_winrt/CaptureFrameGrabber.cpp 0 0 0 0 0 0 0 0 0 0 0 0 54
/modules/objdetect/perf/perf_main.cpp 0 0 0 0 0 0 0 0 0 0 0 0 0
/modules/objdetect/perf/opencl/perf_cascades.cpp 0 0 0 0 0 0 1 0 0 0 0 5 26
/modules/objdetect/perf/opencl/perf_hogdetect.cpp 0 0 0 0 0 0 0 0 0 0 0 0 17
/modules/objdetect/test/test_cascadeandhog.cpp 34 7 0 12 4 4 0 0 0 0 0 273 669
/modules/objdetect/test/test_main.cpp 0 0 0 0 0 0 0 0 0 0 0 0 0
/modules/objdetect/test/opencl/test_hogdetector.cpp 0 0 0 0 0 0 0 0 0 0 0 0 32
/modules/objdetect/src/cascadedetect_convert.cpp 5 2 0 4 1 3 0 0 0 0 0 61 104
/modules/objdetect/src/haar.cpp 27 23 0 22 4 18 3 1 0 0 0 701 1076
/modules/objdetect/src/hog.cpp 50 11 0 23 3 9 1 0 0 0 0 458 1171
/modules/objdetect/src/cascadedetect.cpp 30 12 0 16 4 5 0 0 0 0 0 185 678
/modules/objdetect/src/detection_based_tracker.cpp 11 5 0 10 2 1 2 2 0 0 0 134 416
/modules/cudaobjdetect/perf/perf_objdetect.cpp 0 0 0 0 0 0 0 0 0 0 0 0 53
/modules/cudaobjdetect/perf/perf_main.cpp 0 0 0 0 0 0 0 0 0 0 0 0 3
/modules/cudaobjdetect/test/test_objdetect.cpp 7 0 0 3 0 2 0 0 0 0 0 20 281
/modules/cudaobjdetect/test/test_main.cpp 0 0 0 0 0 0 0 0 0 0 0 0 2
/modules/cudaobjdetect/src/hog.cpp 5 4 1 4 0 2 0 0 0 0 0 27 189
/modules/cudaobjdetect/src/cascadeclassifier.cpp 2 1 0 0 0 1 2 0 0 0 0 53 376
/modules/imgproc/perf/perf_blur.cpp 0 0 0 0 0 0 1 0 0 0 0 4 81
/modules/imgproc/perf/perf_distanceTransform.cpp 0 0 0 0 0 0 0 0 0 0 0 0 43
/modules/imgproc/perf/perf_threshold.cpp 0 0 0 0 0 0 0 0 0 0 0 0 41
/modules/imgproc/perf/perf_bilateral.cpp 0 0 0 0 0 0 0 0 0 0 0 0 18
/modules/imgproc/perf/perf_houghLines.cpp 0 0 0 0 0 0 0 0 0 0 0 0 20
/modules/imgproc/perf/perf_warp.cpp 2 1 1 0 0 1 0 0 0 0 0 17 102
/modules/imgproc/perf/perf_floodfill.cpp 1 0 0 0 0 0 0 0 0 0 0 4 36
/modules/imgproc/perf/perf_moments.cpp 0 0 0 0 0 0 0 0 0 0 0 0 20
/modules/imgproc/perf/perf_goodFeaturesToTrack.cpp 0 0 0 0 0 0 0 0 0 0 0 0 19
/modules/imgproc/perf/perf_spatialgradient.cpp 0 0 0 0 0 0 0 0 0 0 0 0 18
/modules/imgproc/perf/perf_sepfilters.cpp 0 0 0 0 0 0 0 0 0 0 0 0 101
/modules/imgproc/perf/perf_integral.cpp 0 0 0 0 0 0 0 0 0 0 0 0 39
/modules/imgproc/perf/perf_filter2d.cpp 0 0 0 0 0 0 0 0 0 0 0 0 35
/modules/imgproc/perf/perf_cvt_color.cpp 0 0 0 0 0 0 0 0 0 0 0 0 85
/modules/imgproc/perf/perf_matchTemplate.cpp 0 0 0 0 0 0 0 0 0 0 0 0 29
/modules/imgproc/perf/perf_remap.cpp 1 0 0 0 1 0 0 0 0 0 0 11 34
/modules/imgproc/perf/perf_morph.cpp 0 0 0 0 0 0 0 0 0 0 0 0 20
/modules/imgproc/perf/perf_phasecorr.cpp 0 0 0 0 0 0 0 0 0 0 0 0 12
/modules/imgproc/perf/perf_canny.cpp 0 0 0 0 0 0 0 0 0 0 0 0 18
/modules/imgproc/perf/perf_histogram.cpp 0 0 0 0 0 0 0 0 0 0 0 0 69
/modules/imgproc/perf/perf_pyramids.cpp 0 0 0 0 0 0 0 0 0 0 0 0 38
/modules/imgproc/perf/perf_main.cpp 0 0 0 0 0 0 0 0 0 0 0 0 0
/modules/imgproc/perf/perf_resize.cpp 0 0 0 0 0 0 0 0 0 0 0 0 49
/modules/imgproc/perf/perf_corners.cpp 0 0 0 0 0 0 0 0 0 0 0 0 39
/modules/imgproc/perf/opencl/perf_imgwarp.cpp 1 0 0 1 0 1 0 0 0 0 0 5 74
/modules/imgproc/perf/opencl/perf_houghLines.cpp 0 0 0 0 0 0 0 0 0 0 0 0 40
/modules/imgproc/perf/opencl/perf_filters.cpp 0 0 0 0 0 0 0 0 0 0 0 0 126
/modules/imgproc/perf/opencl/perf_pyramid.cpp 0 0 0 0 0 0 0 0 0 0 0 0 42
/modules/imgproc/perf/opencl/perf_moments.cpp 0 0 0 0 0 0 0 0 0 0 0 0 12
/modules/imgproc/perf/opencl/perf_gftt.cpp 0 0 0 0 0 0 0 0 0 0 0 0 17
/modules/imgproc/perf/opencl/perf_accumulate.cpp 0 0 0 0 0 0 0 0 0 0 0 0 38
/modules/imgproc/perf/opencl/perf_matchTemplate.cpp 0 0 0 0 0 0 0 0 0 0 0 0 31
/modules/imgproc/perf/opencl/perf_imgproc.cpp 0 0 0 0 0 0 0 0 0 0 0 0 130
/modules/imgproc/perf/opencl/perf_blend.cpp 0 0 0 0 0 0 0 0 0 0 0 0 15
/modules/imgproc/perf/opencl/perf_3vs4.cpp 4 0 0 2 0 0 0 0 0 0 0 6 44
/modules/imgproc/perf/opencl/perf_color.cpp 0 0 0 0 0 0 0 0 0 0 0 0 13
/modules/imgproc/test/test_imgwarp_strict.cpp 26 6 0 9 0 9 2 0 0 0 0 184 499
/modules/imgproc/test/test_distancetransform.cpp 3 2 0 3 0 3 0 0 0 0 0 24 111
/modules/imgproc/test/test_lsd.cpp 14 12 0 1 0 0 0 0 0 0 0 56 101
/modules/imgproc/test/test_houghLines.cpp 1 1 0 0 0 0 1 0 0 0 0 4 81
/modules/imgproc/test/test_histograms.cpp 47 26 0 34 6 12 0 0 0 0 0 257 747
/modules/imgproc/test/test_intersection.cpp 7 0 0 7 0 7 0 0 0 0 0 49 249
/modules/imgproc/test/test_imgwarp.cpp 20 5 2 12 5 7 0 0 0 0 0 183 828
/modules/imgproc/test/test_contours.cpp 10 3 0 1 0 2 0 0 0 0 0 53 205
/modules/imgproc/test/test_filter.cpp 16 8 0 7 3 10 0 0 0 0 0 185 824
/modules/imgproc/test/test_imgproc_umat.cpp 0 0 0 0 0 0 0 0 0 0 0 0 24
/modules/imgproc/test/test_bilateral_filter.cpp 3 3 0 2 0 1 0 0 0 0 0 41 118
/modules/imgproc/test/test_boundingrect.cpp 3 1 1 1 1 1 0 0 0 0 0 24 46
/modules/imgproc/test/test_thresh.cpp 5 5 0 5 0 5 0 0 0 0 0 69 125
/modules/imgproc/test/test_color.cpp 42 25 4 23 10 14 0 0 0 0 0 541 1002
/modules/imgproc/test/test_grabcut.cpp 0 0 0 0 0 0 0 0 0 0 0 0 69
/modules/imgproc/test/test_moments.cpp 3 3 0 1 2 2 0 0 0 0 0 45 204
/modules/imgproc/test/test_watershed.cpp 2 2 0 1 0 1 0 0 0 0 0 10 40
/modules/imgproc/test/test_convhull.cpp 34 17 0 19 2 6 0 0 0 0 0 207 827
/modules/imgproc/test/test_approxpoly.cpp 5 4 0 1 0 2 0 0 0 0 0 50 142
/modules/imgproc/test/test_emd.cpp 0 0 0 0 0 0 0 0 0 0 0 0 20
/modules/imgproc/test/test_floodfill.cpp 3 1 0 2 0 1 2 2 0 2 0 49 248
/modules/imgproc/test/test_canny.cpp 4 3 0 1 0 3 0 0 0 0 0 24 98
/modules/imgproc/test/test_cvtyuv.cpp 5 2 0 0 1 0 0 0 0 0 0 41 253
/modules/imgproc/test/test_pc.cpp 0 0 0 0 0 0 0 0 0 0 0 0 19
/modules/imgproc/test/test_main.cpp 0 0 0 0 0 0 0 0 0 0 0 0 0
/modules/imgproc/test/test_connectedcomponents.cpp 1 1 0 0 0 1 0 0 0 0 0 5 29
/modules/imgproc/test/test_templmatch.cpp 3 1 1 1 1 1 0 0 0 0 0 57 137
/modules/imgproc/test/ocl/test_houghlines.cpp 3 0 0 2 0 0 0 0 0 0 0 8 70
/modules/imgproc/test/ocl/test_histogram.cpp 5 0 0 2 0 0 0 0 0 0 0 23 106
/modules/imgproc/test/ocl/test_match_template.cpp 1 0 0 0 0 0 0 0 0 0 0 4 35
/modules/imgproc/test/ocl/test_gftt.cpp 1 1 0 1 0 1 0 0 0 0 0 16 43
/modules/imgproc/test/ocl/test_color.cpp 1 0 0 0 0 0 0 0 0 0 0 4 234
/modules/imgproc/test/ocl/test_sepfilter2D.cpp 1 0 0 0 0 0 0 0 0 0 0 4 38
/modules/imgproc/test/ocl/test_boxfilter.cpp 2 0 0 0 0 0 0 0 0 0 0 9 41
/modules/imgproc/test/ocl/test_pyramids.cpp 2 0 0 0 0 0 0 0 0 0 0 13 35
