filename for_count for_with_if_count for_with_switch_count for_with_array_references_count for_with_function_calls_count nested_for_count while_count while_with_if_count while_with_switch_count while_with_array_references_count while_with_function_calls_count stmts_inside_loop total_stmts
drivers/ata/pata_sis.c 1 1 0 0 0 0 1 0 0 0 0 6 259
drivers/ata/pata_cs5530.c 0 0 0 0 0 0 1 0 1 0 0 4 92
drivers/ata/libahci.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/ata/pata_serverworks.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 11
drivers/ata/pata_ep93xx.c 1 1 0 0 0 0 2 0 0 0 0 7 335
drivers/ata/pata_isapnp.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 8
drivers/ata/pata_oldpiix.c 0 0 0 0 0 0 0 0 0 0 0 0 60
drivers/ata/pata_acpi.c 0 0 0 0 0 0 0 0 0 0 0 0 72
drivers/ata/ahci_imx.c 1 1 0 1 0 1 2 0 0 0 0 13 232
drivers/ata/pata_cmd640.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/ata/pata_ns87410.c 0 0 0 0 0 0 0 0 0 0 0 0 44
drivers/ata/pata_arasan_cf.c 0 0 0 0 0 0 1 1 0 0 0 17 370
drivers/ata/pata_sl82c105.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/ata/sata_sis.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 12
drivers/ata/sata_nv.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 20
drivers/ata/pata_ns87410.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/ata/pata_isapnp.c 0 0 0 0 0 0 0 0 0 0 0 0 38
drivers/ata/pata_pdc202xx_old.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 11
drivers/ata/pata_atp867x.c 5 1 0 1 0 0 0 0 0 0 0 18 171
drivers/ata/pata_cmd64x.c 0 0 0 0 0 0 0 0 0 0 0 0 137
drivers/ata/pata_sl82c105.c 0 0 0 0 0 0 0 0 0 0 0 0 88
drivers/ata/libata-core.c 30 15 0 17 0 1 12 5 0 2 0 164 1949
drivers/ata/pata_hpt3x2n.c 3 2 0 0 0 1 1 1 0 0 0 15 175
drivers/ata/sata_vsc.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 8
drivers/ata/pata_ali.c 0 0 0 0 0 0 0 0 0 0 0 0 168
drivers/ata/libahci_platform.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/ata/pata_amd.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 26
drivers/ata/pata_icside.c 2 0 0 2 0 0 0 0 0 0 0 8 224
drivers/ata/libata-pmp.c 4 2 0 3 0 0 1 0 0 0 0 14 339
drivers/ata/ahci_tegra.c 0 0 0 0 0 0 0 0 0 0 0 0 140
drivers/ata/ahci_st.c 0 0 0 0 0 0 0 0 0 0 0 0 92
drivers/ata/pata_mpc52xx.c 0 0 0 0 0 0 2 1 0 0 0 15 367
drivers/ata/pata_pdc202xx_old.c 0 0 0 0 0 0 0 0 0 0 0 0 96
drivers/ata/pata_radisys.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/ata/pata_hpt37x.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 11
drivers/ata/pata_hpt3x3.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/ata/libata-sff.c 9 7 0 6 0 0 5 2 0 0 0 73 896
drivers/ata/sata_sil24.c 3 1 0 2 0 0 0 0 0 0 0 13 444
drivers/ata/ahci_da850.c 0 0 0 0 0 0 0 0 0 0 0 0 35
drivers/ata/pata_pcmcia.c 1 0 0 1 0 0 0 0 0 0 0 9 89
drivers/ata/pata_cs5536.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/ata/pdc_adma.c 5 3 0 2 0 0 0 0 0 0 0 49 264
drivers/ata/sata_qstor.c 4 1 0 0 0 0 1 0 0 0 0 25 245
drivers/ata/pata_ixp4xx_cf.c 2 0 0 0 0 0 0 0 0 0 0 2 87
drivers/ata/pata_sch.c 0 0 0 0 0 0 0 0 0 0 0 0 41
drivers/ata/sata_promise.c 6 3 0 2 0 0 1 1 0 0 0 42 476
drivers/ata/pata_rdc.c 0 0 0 0 0 0 0 0 0 0 0 0 132
drivers/ata/pata_efar.c 0 0 0 0 0 0 0 0 0 0 0 0 93
drivers/ata/pata_pcmcia.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 71
drivers/ata/pata_artop.c 0 0 0 0 0 0 0 0 0 0 0 0 107
drivers/ata/pata_bf54x.c 4 2 0 3 0 0 5 1 0 0 0 23 457
drivers/ata/sata_sil.c 5 2 0 4 0 0 0 0 0 0 0 23 247
drivers/ata/pata_hpt37x.c 3 2 0 0 0 1 2 2 0 1 0 20 269
drivers/ata/pata_at32.c 1 0 0 0 0 0 0 0 0 0 0 2 144
drivers/ata/sata_dwc_460ex.c 1 0 0 0 0 0 1 1 0 0 0 20 479
drivers/ata/pata_ninja32.c 0 0 0 0 0 0 0 0 0 0 0 0 62
drivers/ata/ahci.c 3 2 0 2 0 0 0 0 0 0 0 27 318
drivers/ata/pata_legacy.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/ata/pata_rz1000.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 8
drivers/ata/sata_inic162x.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/ata/pata_triflex.c 0 0 0 0 0 0 0 0 0 0 0 0 53
drivers/ata/pata_legacy.c 5 4 0 3 1 0 1 0 0 0 0 31 480
drivers/ata/ahci_platform.c 0 0 0 0 0 0 0 0 0 0 0 0 26
drivers/ata/pata_samsung_cf.c 2 0 0 0 0 0 1 1 0 0 0 7 249
drivers/ata/pata_it8213.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/ata/sata_rcar.c 1 1 0 0 0 0 2 0 0 0 0 5 368
drivers/ata/pata_rdc.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 8
drivers/ata/pata_ns87415.c 0 0 0 0 0 0 2 0 0 0 1 2 94
drivers/ata/pata_netcell.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/ata/pata_radisys.c 0 0 0 0 0 0 0 0 0 0 0 0 56
drivers/ata/pata_piccolo.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 10
drivers/ata/pata_hpt366.c 0 0 0 0 0 0 2 2 0 1 0 5 84
drivers/ata/sata_svw.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 13
drivers/ata/pata_pdc2027x.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 13
drivers/ata/pata_sc1200.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/ata/pata_cypress.c 0 0 0 0 0 0 0 0 0 0 0 0 43
drivers/ata/pata_serverworks.c 1 1 0 0 0 0 1 0 0 0 0 3 133
drivers/ata/pata_efar.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/ata/pata_imx.c 0 0 0 0 0 0 0 0 0 0 0 0 99
drivers/ata/pata_optidma.c 0 0 0 0 0 0 0 0 0 0 0 0 114
drivers/ata/pata_sil680.c 0 0 0 0 0 0 0 0 0 0 0 0 155
drivers/ata/pdc_adma.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/ata/ahci_platform.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 12
drivers/ata/pata_opti.c 0 0 0 0 0 0 0 0 0 0 0 0 43
drivers/ata/pata_it8213.c 0 0 0 0 0 0 0 0 0 0 0 0 90
drivers/ata/sata_via.c 3 0 0 0 0 0 1 0 0 0 0 4 210
drivers/ata/pata_marvell.c 1 0 0 0 0 0 0 0 0 0 0 1 39
drivers/ata/pata_sc1200.c 0 0 0 0 0 0 0 0 0 0 0 0 61
drivers/ata/libata-eh.c 13 9 0 1 0 1 6 0 0 0 0 81 1174
drivers/ata/pata_marvell.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 12
drivers/ata/ahci.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 252
drivers/ata/sata_mv.c 26 13 0 2 3 4 6 2 0 0 0 136 1471
drivers/ata/sata_sx4.c 8 4 0 1 0 0 1 0 0 0 0 48 582
drivers/ata/pata_sch.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/ata/sata_inic162x.c 4 1 0 2 1 0 0 0 0 0 0 11 310
drivers/ata/pata_amd.c 0 0 0 0 0 0 0 0 0 0 0 0 146
drivers/ata/sata_uli.c 0 0 0 0 0 0 0 0 0 0 0 0 86
drivers/ata/pata_cs5535.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 8
drivers/ata/pata_pxa.c 0 0 0 0 0 0 1 0 0 0 0 0 126
drivers/ata/pata_netcell.c 0 0 0 0 0 0 0 0 0 0 0 0 21
drivers/ata/pata_cs5530.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/ata/sata_fsl.c 2 2 0 1 0 0 0 0 0 0 0 9 587
drivers/ata/pata_cypress.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/ata/pata_optidma.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/ata/pata_pdc2027x.c 1 0 0 1 0 0 0 0 0 0 0 5 225
drivers/ata/libata-scsi.c 5 4 0 3 0 0 2 0 0 1 0 36 1364
drivers/ata/sata_sil24.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 13
drivers/ata/sata_highbank.c 7 3 0 2 0 0 4 0 0 0 0 20 263
drivers/ata/pata_opti.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 8
drivers/ata/pata_cmd640.c 0 0 0 0 0 0 0 0 0 0 0 0 87
drivers/ata/sata_sis.c 1 1 0 1 0 0 0 0 0 0 0 3 103
drivers/ata/sata_nv.c 9 5 0 5 0 0 5 1 0 0 0 88 971
drivers/ata/libata-acpi.c 2 2 0 1 0 0 0 0 0 0 0 7 313
drivers/ptp/ptp.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/ptp/ptp_chardev.c 3 0 0 2 0 0 0 0 0 0 0 12 158
drivers/ptp/ptp_pch.c 1 1 0 1 0 0 0 0 0 0 0 14 316
drivers/ptp/ptp_clock.c 1 0 0 1 0 0 0 0 0 0 0 2 156
drivers/ptp/ptp_ixp46x.c 0 0 0 0 0 0 0 0 0 0 0 0 148
drivers/ptp/ptp_pch.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/ptp/ptp_sysfs.c 2 1 0 2 0 0 0 0 0 0 0 8 152
drivers/rpmsg/virtio_rpmsg_bus.c 2 0 0 0 0 0 2 2 0 0 0 16 342
drivers/i2c/i2c-stub.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/i2c/i2c-mux.c 0 0 0 0 0 0 1 0 0 0 0 0 82
drivers/i2c/i2c-dev.c 2 1 0 1 0 0 1 1 0 1 0 12 224
drivers/i2c/i2c-smbus.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/i2c/i2c-boardinfo.c 1 1 0 0 0 0 0 0 0 0 0 8 23
drivers/i2c/i2c-stub.c 8 3 0 3 1 0 1 0 0 0 0 16 162
drivers/i2c/i2c-core.c 15 6 0 3 0 0 3 2 0 0 0 39 982
drivers/i2c/i2c-mux.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/i2c/i2c-smbus.c 1 1 0 0 0 0 0 0 0 0 0 11 77
drivers/i2c/i2c-dev.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/i2c/i2c-slave-eeprom.c 0 0 0 0 0 0 0 0 0 0 0 0 72
drivers/i2c/busses/i2c-ocores.c 1 0 0 0 0 0 0 0 0 0 0 1 200
drivers/i2c/busses/i2c-qup.c 3 3 0 0 0 0 4 1 0 0 0 28 290
drivers/i2c/busses/i2c-cpm.c 3 2 0 3 0 0 2 2 0 0 0 29 316
drivers/i2c/busses/i2c-parport-light.c 0 0 0 0 0 0 0 0 0 0 0 0 84
drivers/i2c/busses/i2c-ismt.c 0 0 0 0 0 0 0 0 0 0 0 0 333
drivers/i2c/busses/i2c-designware-baytrail.c 0 0 0 0 0 0 1 0 0 0 0 0 59
drivers/i2c/busses/i2c-piix4.c 2 0 0 0 0 0 1 0 0 0 0 3 227
drivers/i2c/busses/i2c-pca-isa.c 0 0 0 0 0 0 1 0 0 0 0 0 66
drivers/i2c/busses/i2c-highlander.c 6 2 0 2 0 0 1 1 0 0 1 19 174
drivers/i2c/busses/i2c-ali15x3.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/i2c/busses/i2c-ali1563.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/i2c/busses/i2c-xiic.c 2 0 0 0 0 0 3 2 0 0 1 17 244
drivers/i2c/busses/i2c-octeon.c 6 5 0 3 3 1 2 0 0 0 0 41 198
drivers/i2c/busses/i2c-ismt.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 9
drivers/i2c/busses/i2c-designware-platform.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 13
drivers/i2c/busses/i2c-bcm-kona.c 3 1 0 1 0 0 4 2 0 0 0 28 287
drivers/i2c/busses/i2c-bcm-iproc.c 3 2 0 3 0 0 0 0 0 0 0 7 156
drivers/i2c/busses/i2c-simtec.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/i2c/busses/i2c-riic.c 2 2 0 2 0 0 0 0 0 0 0 15 150
drivers/i2c/busses/i2c-meson.c 6 1 0 0 0 0 0 0 0 0 0 8 184
drivers/i2c/busses/i2c-simtec.c 0 0 0 0 0 0 0 0 0 0 0 0 68
drivers/i2c/busses/i2c-davinci.c 1 1 0 1 0 0 2 2 1 0 1 47 303
drivers/i2c/busses/i2c-ibm_iic.c 5 4 0 1 0 1 3 3 0 0 0 51 270
drivers/i2c/busses/i2c-amd756-s4882.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/i2c/busses/i2c-st.c 6 1 0 0 0 0 0 0 0 0 0 9 285
drivers/i2c/busses/i2c-versatile.c 0 0 0 0 0 0 0 0 0 0 0 0 57
drivers/i2c/busses/i2c-powermac.c 0 0 0 0 0 0 0 0 0 0 0 0 164
drivers/i2c/busses/i2c-viapro.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 21
drivers/i2c/busses/i2c-taos-evm.c 1 0 0 0 0 0 0 0 0 0 0 1 122
drivers/i2c/busses/i2c-cadence.c 3 3 0 0 0 0 4 1 0 0 0 28 267
drivers/i2c/busses/i2c-scmi.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 8
drivers/i2c/busses/i2c-i801.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 43
drivers/i2c/busses/i2c-opal.c 1 0 0 0 0 0 0 0 0 0 0 1 121
drivers/i2c/busses/i2c-bfin-twi.c 0 0 0 0 0 0 4 1 0 0 0 8 269
drivers/i2c/busses/i2c-img-scb.c 3 3 0 3 0 0 2 2 0 0 0 39 420
drivers/i2c/busses/i2c-designware-pcidrv.c 0 0 0 0 0 0 0 0 0 0 0 0 99
drivers/i2c/busses/i2c-viapro.c 4 0 0 0 0 0 1 0 0 0 0 4 153
drivers/i2c/busses/i2c-s3c2410.c 4 3 0 0 0 0 5 3 0 0 1 29 418
drivers/i2c/busses/i2c-viperboard.c 1 1 0 1 0 0 2 2 0 0 0 119 232
drivers/i2c/busses/i2c-designware-core.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/i2c/busses/i2c-amd756.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 11
drivers/i2c/busses/i2c-piix4.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 20
drivers/i2c/busses/i2c-xiic.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/i2c/busses/i2c-iop3xx.c 3 0 0 0 0 0 1 0 0 0 0 3 177
drivers/i2c/busses/i2c-sis630.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 9
drivers/i2c/busses/i2c-nforce2-s4985.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/i2c/busses/i2c-parport-light.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/i2c/busses/i2c-sis5595.c 1 1 0 0 0 0 1 0 0 0 0 5 128
drivers/i2c/busses/i2c-amd756-s4882.c 3 1 0 1 0 1 0 0 0 0 0 11 81
drivers/i2c/busses/i2c-robotfuzz-osif.c 1 1 0 1 0 0 0 0 0 0 0 17 67
drivers/i2c/busses/i2c-tiny-usb.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 8
drivers/i2c/busses/i2c-efm32.c 0 0 0 0 0 0 0 0 0 0 0 0 163
drivers/i2c/busses/i2c-puv3.c 2 2 0 0 0 0 4 1 0 0 0 21 89
drivers/i2c/busses/i2c-parport.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/i2c/busses/i2c-jz4780.c 4 3 0 1 1 0 5 1 0 0 0 19 300
drivers/i2c/busses/i2c-imx.c 4 3 0 3 0 0 3 3 0 0 0 65 424
drivers/i2c/busses/i2c-nforce2.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 20
drivers/i2c/busses/i2c-mxs.c 3 2 0 3 0 0 1 1 0 0 0 28 284
drivers/i2c/busses/i2c-designware-core.c 2 2 0 0 1 1 2 1 0 0 0 46 242
drivers/i2c/busses/i2c-ocores.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 8
drivers/i2c/busses/i2c-ali15x3.c 2 0 0 1 0 0 1 0 0 0 0 4 144
drivers/i2c/busses/i2c-rk3x.c 4 3 0 1 1 1 0 0 0 0 0 30 355
drivers/i2c/busses/i2c-pca-platform.c 0 0 0 0 0 0 1 0 0 0 0 0 117
drivers/i2c/busses/i2c-mv64xxx.c 1 1 0 0 0 0 1 1 0 0 0 12 344
drivers/i2c/busses/i2c-acorn.c 0 0 0 0 0 0 0 0 0 0 0 0 21
drivers/i2c/busses/i2c-xlp9xx.c 3 1 0 1 0 0 0 0 0 0 0 4 157
drivers/i2c/busses/i2c-nforce2.c 2 0 0 0 0 0 2 0 0 0 0 3 142
drivers/i2c/busses/scx200_acb.c 2 1 0 1 0 0 3 1 0 0 0 15 238
drivers/i2c/busses/i2c-omap.c 1 1 0 1 0 0 8 6 0 0 3 35 467
drivers/i2c/busses/i2c-axxia.c 2 1 0 0 0 0 3 2 0 0 0 14 195
drivers/i2c/busses/i2c-ali1535.c 2 0 0 1 0 0 1 0 0 0 0 4 158
drivers/i2c/busses/i2c-gpio.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/i2c/busses/i2c-isch.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/i2c/busses/i2c-cbus-gpio.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/i2c/busses/i2c-sis630.c 3 2 0 2 0 0 2 0 0 0 0 15 164
drivers/i2c/busses/i2c-pca-platform.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/i2c/busses/i2c-digicolor.c 1 1 0 1 0 0 0 0 0 0 0 2 149
drivers/i2c/busses/i2c-pxa-pci.c 2 1 0 1 0 0 0 0 0 0 0 5 78
drivers/i2c/busses/i2c-wmt.c 1 1 0 1 0 0 4 3 0 0 0 34 184
drivers/i2c/busses/i2c-sh7760.c 1 1 0 0 0 1 4 1 0 0 1 36 229
drivers/i2c/busses/i2c-diolan-u2c.c 3 3 1 1 0 1 0 0 0 0 0 36 167
drivers/i2c/busses/i2c-ali1535.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/i2c/busses/i2c-pnx.c 1 1 0 1 0 0 0 0 0 0 0 25 234
drivers/i2c/busses/i2c-amd8111.c 4 4 0 0 0 0 2 0 0 0 0 10 175
drivers/i2c/busses/i2c-pmcmsp.c 2 1 0 0 0 0 0 0 0 0 0 7 195
drivers/i2c/busses/scx200_acb.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/i2c/busses/i2c-mpc.c 6 5 0 5 0 0 3 3 0 0 0 49 281
drivers/i2c/busses/i2c-sis96x.c 0 0 0 0 0 0 1 0 0 0 0 0 96
drivers/i2c/busses/i2c-nforce2-s4985.c 3 1 0 1 0 1 0 0 0 0 0 11 83
drivers/i2c/busses/i2c-tiny-usb.c 1 1 0 1 0 0 0 0 0 0 0 17 90
drivers/i2c/busses/i2c-sirf.c 2 2 0 1 1 0 6 2 0 0 2 24 181
drivers/i2c/busses/i2c-hix5hd2.c 1 1 0 0 0 0 1 0 0 0 0 3 211
drivers/i2c/busses/i2c-pxa.c 1 0 0 0 0 0 2 2 0 0 1 373 432
drivers/i2c/busses/i2c-kempld.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/i2c/busses/i2c-stu300.c 4 4 0 3 1 0 2 0 0 0 0 21 302
drivers/i2c/busses/i2c-sh_mobile.c 3 3 0 1 0 0 2 1 0 0 0 31 349
drivers/i2c/busses/i2c-ali1563.c 2 2 0 0 1 0 2 0 0 0 0 11 151
drivers/i2c/busses/i2c-amd756.c 2 0 0 0 0 0 2 0 0 0 0 3 129
drivers/i2c/busses/i2c-scmi.c 1 0 0 0 0 0 0 0 0 0 0 1 195
drivers/i2c/busses/i2c-gpio.c 0 0 0 0 0 0 0 0 0 0 0 0 109
drivers/i2c/busses/i2c-designware-pci.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 28
drivers/i2c/busses/i2c-bcm2835.c 1 1 0 1 0 0 2 2 0 0 0 12 125
drivers/i2c/busses/i2c-amd8111.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/i2c/busses/i2c-designware-platdrv.c 0 0 0 0 0 0 0 0 0 0 0 0 128
drivers/i2c/busses/i2c-xlr.c 1 1 0 1 0 0 2 2 0 0 0 26 104
drivers/i2c/busses/i2c-i801.c 8 4 0 4 0 0 2 0 0 0 0 38 395
drivers/i2c/busses/i2c-au1550.c 3 3 0 1 2 0 6 2 0 2 0 19 153
drivers/i2c/busses/i2c-sun6i-p2wi.c 0 0 0 0 0 0 0 0 0 0 0 0 119
drivers/i2c/busses/i2c-eg20t.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/i2c/busses/i2c-sibyte.c 0 0 0 0 0 0 2 0 0 0 0 2 60
drivers/i2c/busses/i2c-rcar.c 3 3 0 1 1 0 0 0 0 0 0 23 234
drivers/i2c/busses/i2c-cbus-gpio.c 2 1 0 0 0 0 0 0 0 0 0 4 105
drivers/i2c/busses/i2c-pca-isa.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/i2c/busses/i2c-taos-evm.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/i2c/busses/i2c-parport.c 0 0 0 0 0 0 0 0 0 0 0 0 94
drivers/i2c/busses/i2c-via.c 0 0 0 0 0 0 0 0 0 0 0 0 44
drivers/i2c/busses/i2c-eg20t.c 11 5 0 5 0 0 1 1 0 0 1 54 324
drivers/i2c/busses/i2c-sis96x.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/i2c/busses/i2c-pasemi.c 6 2 0 2 0 0 1 0 0 0 1 14 175
drivers/i2c/busses/i2c-kempld.c 0 0 0 0 0 0 1 1 0 0 0 6 163
drivers/i2c/busses/i2c-dln2.c 1 1 0 1 0 0 0 0 0 0 0 7 108
drivers/i2c/busses/i2c-via.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/i2c/busses/i2c-diolan-u2c.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/i2c/busses/i2c-sis5595.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/i2c/busses/i2c-viperboard.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/i2c/busses/i2c-elektor.c 0 0 0 0 0 0 0 0 0 0 0 0 110
drivers/i2c/busses/i2c-cros-ec-tunnel.c 4 2 0 2 0 0 0 0 0 0 0 13 117
drivers/i2c/busses/i2c-nomadik.c 4 2 0 1 0 1 1 1 0 0 0 21 348
drivers/i2c/busses/i2c-exynos5.c 2 2 0 0 0 0 3 0 0 0 0 14 298
drivers/i2c/busses/i2c-hydra.c 0 0 0 0 0 0 0 0 0 0 0 0 45
drivers/i2c/busses/i2c-at91.c 1 0 0 0 0 0 0 0 0 0 0 3 350
drivers/i2c/busses/i2c-isch.c 2 0 0 0 0 0 1 0 0 0 0 2 111
drivers/i2c/busses/i2c-tegra.c 1 1 0 1 0 0 1 1 0 0 1 8 337
drivers/i2c/muxes/i2c-mux-pca954x.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 14
drivers/i2c/muxes/i2c-arb-gpio-challenge.c 0 0 0 0 0 0 2 1 0 0 0 3 94
drivers/i2c/muxes/i2c-mux-pca9541.c 0 0 0 0 0 0 1 0 0 0 0 0 94
drivers/i2c/muxes/i2c-mux-pca954x.c 3 1 0 1 0 0 0 0 0 0 0 14 88
drivers/i2c/muxes/i2c-mux-pinctrl.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/i2c/muxes/i2c-mux-gpio.c 8 3 0 3 0 0 0 0 0 0 0 21 111
drivers/i2c/muxes/i2c-mux-pinctrl.c 5 3 0 2 0 0 0 0 0 0 0 18 108
drivers/i2c/muxes/i2c-mux-gpio.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/i2c/muxes/i2c-mux-pca9541.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/i2c/algos/i2c-algo-pca.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/i2c/algos/i2c-algo-pcf.c 3 3 0 1 1 0 2 0 0 0 0 48 138
drivers/i2c/algos/i2c-algo-pca.c 1 1 0 1 0 1 5 2 1 0 0 77 235
drivers/i2c/algos/i2c-algo-bit.c 0 0 0 0 0 0 1 1 0 1 0 241 245
drivers/i2c/algos/i2c-algo-bit.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/eisa/eisa-bus.c 7 5 0 5 0 0 2 1 0 0 0 43 171
drivers/eisa/virtual_root.c 0 0 0 0 0 0 0 0 0 0 0 0 13
drivers/eisa/pci_eisa.c 0 0 0 0 0 0 0 0 0 0 0 0 24
drivers/staging/staging.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/staging/iio/iio_dummy.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/iio/iio_dummy_evgen.c 2 0 0 1 0 0 0 0 0 0 0 6 85
drivers/staging/iio/iio_simple_dummy_buffer.c 0 0 0 0 0 0 0 0 0 0 0 0 36
drivers/staging/iio/iio_simple_dummy_events.c 0 0 0 0 0 0 0 0 0 0 0 0 50
drivers/staging/iio/iio_simple_dummy.c 3 1 0 0 1 0 0 0 0 0 0 4 192
drivers/staging/iio/cdc/ad7746.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 10
drivers/staging/iio/cdc/ad7150.c 0 0 0 0 0 0 0 0 0 0 0 0 217
drivers/staging/iio/cdc/ad7746.c 2 0 0 0 0 0 1 0 0 0 0 2 242
drivers/staging/iio/cdc/ad7152.c 2 0 0 0 0 0 1 0 0 0 0 2 161
drivers/staging/iio/cdc/ad7152.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 9
drivers/staging/iio/cdc/ad7150.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 10
drivers/staging/iio/addac/adt7316.c 0 0 0 0 0 0 0 0 0 0 0 0 673
drivers/staging/iio/addac/adt7316-i2c.c 2 2 0 2 0 0 0 0 0 0 0 6 37
drivers/staging/iio/addac/adt7316.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/staging/iio/addac/adt7316-i2c.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 13
